SK_ID_CURR,TARGET
100001,0.2194292042401913
100005,0.6498420488180352
100013,0.256162963200503
100028,0.2521978049103327
100038,0.6497786631848139
100042,0.19625097991770532
100057,0.036879518146600475
100065,0.17951409701328475
100066,0.0944902790177814
100067,0.40144656658033584
100074,0.2796136329276817
100090,0.22484921943952152
100091,0.6984640775289527
100092,0.3483984969700481
100106,0.2800254349669975
100107,0.6620092013971106
100109,0.27845788563396745
100117,0.14638255189453594
100128,0.40751523934213985
100141,0.22822240789621823
100150,0.18143448531200995
100168,0.06423050390481941
100169,0.2132061322973111
100170,0.7173624983476722
100171,0.373440733090044
100172,0.6218721023929431
100184,0.48620959917546636
100187,0.4312716054567268
100212,0.14244497784230248
100222,0.23473769288956675
100223,0.2339881262677374
100232,0.05137749159219254
100241,0.5912957250752952
100245,0.06048131901204051
100253,0.22651381762336942
100256,0.451567060932151
100271,0.04154138893603268
100278,0.7895520307121614
100280,0.1133659961578231
100306,0.7042444081934034
100311,0.39173870630124397
100312,0.1033763018186988
100330,0.44891412182254564
100331,0.20314010357192247
100352,0.5032947434359547
100358,0.45127064793214733
100367,0.08528588031581069
100382,0.6879038913717619
100384,0.6597656757075756
100385,0.4473062315214972
100386,0.2636302720917884
100399,0.21100042858557513
100404,0.2157946551323186
100416,0.10027672046028654
100422,0.25589546235774036
100426,0.1292640029500109
100438,0.1669101636851881
100444,0.6654864724389555
100445,0.5748485189747268
100446,0.3339446955416718
100447,0.1675811576956771
100450,0.6019920987087313
100466,0.09825445059507858
100483,0.099411709009814
100484,0.135801817694382
100494,0.2847949724923045
100510,0.5185754521112886
100512,0.055412339205615134
100517,0.263310461267321
100548,0.13269734082956305
100551,0.22380458254973964
100552,0.44638515628919345
100553,0.09530771644579264
100561,0.567618793904965
100568,0.8460746670481702
100569,0.1156769617639198
100591,0.5084433931009532
100592,0.19180587934453983
100602,0.224792062942649
100607,0.4282979405750794
100613,0.3679955292752287
100617,0.5122039609276755
100618,0.4015066324481956
100622,0.31609944629115616
100625,0.3218910377407996
100677,0.5623134496001807
100699,0.2513861513629415
100702,0.8263595506934753
100711,0.2556700028671436
100729,0.5073338727135694
100740,0.7008656606614083
100744,0.539473587070309
100745,0.31743266932083275
100747,0.35962548791856863
100751,0.8029675931683806
100752,0.16610501102293498
100753,0.7028982009130467
100754,0.7800312864163805
100760,0.26638164416736176
100762,0.4861068725294343
100763,0.1664501704654608
100765,0.08210911959254609
100770,0.46750727567934947
100772,0.26862420890689614
100777,0.1562223564110132
100791,0.10426852075491645
100792,0.05778878155878831
100797,0.16115317374360869
100823,0.2707493205876684
100826,0.17505738793424838
100830,0.23753661578054908
100836,0.6903474608689757
100872,0.39863608209835877
100910,0.28896811584746057
100913,0.24491805726925753
100918,0.12340431725377551
100931,0.0636970844291315
100952,0.15205974546455578
100953,0.18601292753381302
100965,0.6660088846843673
100970,0.2162170922307517
100982,0.624436925544659
100983,0.8201257021776168
100984,0.21847253973119543
100987,0.22491049227324408
100997,0.34294294084229043
100998,0.7640899135193202
101002,0.16794589425665601
101005,0.5881814370408255
101008,0.8466227318292205
101020,0.22082178213265086
101021,0.4012576877866433
101024,0.17799111220234645
101025,0.7341721711889468
101026,0.13789208083907134
101031,0.0804777826726699
101041,0.10153695567761692
101051,0.044828049699009505
101055,0.3565093493681297
101056,0.7679630352730678
101057,0.19244913203810315
101064,0.09340342448186159
101079,0.452300609005327
101087,0.07745938224710501
101090,0.14119545327297417
101092,0.4524127279152978
101097,0.570991522784782
101099,0.1539060975403414
101107,0.4672421993342678
101118,0.1998407898533105
101125,0.5389021608162929
101126,0.056166905575874594
101128,0.06565094660295402
101136,0.268624260359986
101140,0.6341781719754264
101149,0.47654488268166517
101160,0.6519546523423883
101169,0.6618322140491711
101181,0.36249192503696415
101186,0.04143741851400504
101190,0.1413238464858004
101193,0.5034816366889667
101194,0.543889057938082
101198,0.6354829087941501
101200,0.09184031676990025
101204,0.12030741351823675
101211,0.4476819464609122
101213,0.28330622123303906
101223,0.2610962745045586
101225,0.5785749359416951
101237,0.27979514680548145
101243,0.47135122810243957
101244,0.4943139651707451
101258,0.13446997475311498
101259,0.5621571188868945
101268,0.6331555127579764
101269,0.22119280749909243
101271,0.17715287424625392
101279,0.19829372195721107
101281,0.7827531461813532
101287,0.16706960897657908
101292,0.18536067728844624
101294,0.2348744901012713
101296,0.5300657378369795
101297,0.08084934187154873
101299,0.10849904964530784
101301,0.2006323955852367
101305,0.468405349619032
101308,0.7116480972299769
101318,0.05772161719532836
101327,0.7532168921687197
101329,0.08477487505732159
101332,0.4467389539831608
101337,0.25816631577305926
101343,0.1120321027310949
101345,0.22110560704541843
101346,0.11957876778218036
101353,0.18483488418006985
101354,0.6567827938895455
101355,0.5937704806025828
101356,0.17665590716502122
101362,0.36789829425878295
101363,0.88652299585959
101365,0.11743602086016754
101366,0.3551323832573986
101367,0.7009694823368295
101368,0.08293915839129892
101374,0.6161556273994738
101380,0.10125588361797239
101383,0.2331825272783133
101398,0.12287496322409312
101399,0.6760887649079593
101401,0.7414823299424937
101412,0.3268072386752317
101426,0.3861458388639744
101427,0.8111648639738381
101428,0.6266524655647641
101429,0.6069610925767326
101434,0.23014582024549302
101440,0.6701633238760718
101448,0.5257560632251161
101449,0.23036586977343268
101465,0.2411280767709299
101467,0.1288220553433762
101472,0.41615283621134713
101478,0.6580347235361559
101497,0.2738955777340578
101504,0.17807407548889265
101547,0.0922954428736589
101548,0.45547371423912364
101555,0.342258329685613
101570,0.0700508413227581
101572,0.2095700995192814
101578,0.30893008435506236
101580,0.5486493988283238
101588,0.52555055766668
101602,0.22906894990201843
101610,0.6329001819047366
101614,0.20650017049185732
101616,0.22745177868183092
101643,0.6392292899627391
101644,0.2963724034751869
101649,0.18608637005171008
101650,0.3915990659326588
101665,0.08706568568323332
101667,0.5600715229621298
101669,0.42983070545493235
101674,0.5674189031989374
101675,0.05667411843402568
101678,0.39080226176847355
101682,0.0914599251497122
101686,0.12383864874443427
101697,0.8035400988078294
101700,0.8684502859658025
101711,0.1639164371957077
101714,0.24837883963867016
101715,0.8136919099944863
101728,0.18197284267206584
101732,0.33336662495289404
101757,0.4045959197752682
101758,0.2432960856061155
101759,0.39702898944009024
101762,0.09944115294679741
101764,0.3212212669483469
101780,0.7988924892553995
101784,0.09079352299990374
101789,0.10550058135284347
101816,0.4054275174875487
101819,0.30429164305929207
101827,0.06542574067674119
101863,0.32924076699027166
101867,0.1790817567786391
101870,0.07478698760240549
101873,0.7344267544665666
101878,0.42393343581767906
101879,0.2660295193057812
101880,0.1263790383805887
101887,0.2778387701864755
101897,0.12845839790735933
101901,0.37247120916980564
101903,0.7566615074846423
101920,0.21512217506438985
101921,0.11459603940050135
101922,0.2836428472136246
101961,0.4994412228238725
101962,0.045351499618602846
101971,0.2617408152374308
101976,0.8353451534557761
102002,0.6140665862986979
102005,0.1500301846840138
102007,0.74468583557048
102017,0.11632597954347754
102019,0.682032836836832
102029,0.11784542114189195
102051,0.6447125218601407
102052,0.06023261898185102
102054,0.18454831573009384
102062,0.3228909713311105
102067,0.6487442116261933
102068,0.6112841318677189
102070,0.22545786041644392
102090,0.4001015398107061
102092,0.18130754318315606
102099,0.4900497969157965
102100,0.22209830391449228
102112,0.48678110956725607
102113,0.1071817882322245
102122,0.7534875931127001
102123,0.22069430291996614
102125,0.09694574649733702
102126,0.7156259415407515
102146,0.07245029734893213
102147,0.4598094386711232
102151,0.25095140340583677
102158,0.693014506518904
102159,0.16830176743937836
102162,0.19190317101148552
102165,0.24717128044155356
102166,0.1902657647481471
102174,0.05634746652683313
102193,0.7269169664711147
102198,0.2389449776271502
102205,0.6692979131040128
102206,0.0402849505332542
102218,0.09326440295107755
102221,0.19474250222043837
102230,0.49194011452272646
102238,0.10211571115370098
102248,0.21201462775178512
102252,0.6947945855287571
102259,0.35372521800935675
102262,0.5440668041420608
102273,0.28080291436394444
102286,0.5990134657552505
102293,0.038177509876932
102294,0.1472159398675359
102296,0.36201542811414517
102298,0.4502785146200726
102303,0.1542739454374384
102309,0.3062810467288977
102315,0.15280700560177948
102340,0.36699506614563354
102342,0.3733024753784919
102344,0.17711980219079204
102346,0.5330729461138181
102347,0.04816496360651928
102374,0.21668252703927518
102380,0.361674178473441
102387,0.07072234740049968
102393,0.2100768756390608
102403,0.13233187206556646
102413,0.2949695518455395
102414,0.026106854627359285
102415,0.14681487613998576
102416,0.46832720533046646
102439,0.1928028560967613
102441,0.2496577079809361
102443,0.09092537308188625
102444,0.42825785988692655
102445,0.40901831311660686
102448,0.1418224247371128
102449,0.41219273655868643
102450,0.6664127762420836
102456,0.05037244994141873
102458,0.3325035932788928
102459,0.3169409346237094
102465,0.15029850085906288
102470,0.7642926340848812
102471,0.12047201580488777
102475,0.1336827565910916
102476,0.7238452718408219
102506,0.23545516972476746
102509,0.33125828640952887
102519,0.1450740023972639
102522,0.20602491195629774
102545,0.1873036868609821
102549,0.21365987809671744
102562,0.10802150040881864
102563,0.10278841711503497
102568,0.47555125675311605
102582,0.29357394495944655
102592,0.08220468575074787
102597,0.4590429810648257
102605,0.12408349744631447
102614,0.12112058362990563
