SK_ID_CURR,TARGET
100001,0.023315994920099448
100005,0.13560254524065873
100013,0.025663299143798134
100028,0.03488417531786064
100038,0.14048145406786847
100042,0.040264175207811885
100057,0.005310801163928835
100065,0.026612435516500006
100066,0.008801218046891714
100067,0.08487185352010643
100074,0.0602071876839964
100090,0.027383178007961244
100091,0.16873175934288548
100092,0.04555727790883491
100106,0.043842406554047066
100107,0.1602343281926918
100109,0.04497965810219785
100117,0.023014186013608686
100128,0.09213039710794627
100141,0.03317973704498101
100150,0.03245924115786733
100168,0.010653471588815326
100169,0.034754356731889216
100170,0.2753584225686487
100171,0.07309161427560558
100172,0.1003278870846317
100184,0.09103839647585707
100187,0.0714428264931522
100212,0.029245704657040926
100222,0.048575461867205724
100223,0.02351423898726619
100232,0.009257132909210337
100241,0.13924794497648169
100245,0.023152531073295693
100253,0.02794359089161623
100256,0.06391121382148814
100271,0.01118960275007279
100278,0.40549007794627545
100280,0.008431583586866687
100306,0.22434524640688863
100311,0.06653713533534483
100312,0.023213944380537727
100330,0.14744946089172048
100331,0.024521454407562298
100352,0.18237792534229902
100358,0.0927544083818592
100367,0.016610596145656197
100382,0.12707613369570456
100384,0.17011520445735073
100385,0.0777125662898277
100386,0.03580514559926341
100399,0.03776433578561683
100404,0.02826292592744516
100416,0.012028397430586368
100422,0.02790204370389743
100426,0.01943241611489261
100438,0.025580386765123093
100444,0.1476349776578385
100445,0.13193562289191352
100446,0.05073767535766019
100447,0.022857956883616144
100450,0.16439611558168732
100466,0.015867213223923014
100483,0.013791201154438087
100484,0.022173343664350063
100494,0.04656302456239789
100510,0.13889638081504377
100512,0.008202377226938498
100517,0.034046651337946064
100548,0.020148356987392285
100551,0.04376732888000511
100552,0.09456791317160693
100553,0.01866930178695045
100561,0.12849601024937093
100568,0.3852566375296246
100569,0.01412362239287311
100591,0.10169881384298707
100592,0.023757374808474722
100602,0.027348165227955586
100607,0.05283531076782518
100613,0.07032662191502564
100617,0.08384339971750786
100618,0.09809455949351975
100622,0.06301172653558819
100625,0.07881054915749594
100677,0.0895112640593193
100699,0.03255071463703009
100702,0.3175169195457503
100711,0.03157623248635215
100729,0.11270917222934261
100740,0.21032430162570878
100744,0.118269131055477
100745,0.0380108020814238
100747,0.07905561818335538
100751,0.4253495184128473
100752,0.025863423738518777
100753,0.1556627351051967
100754,0.2285398449183841
100760,0.044201812335838746
100762,0.09741206974953805
100763,0.0298403724759138
100765,0.015121107850959006
100770,0.08579982769491955
100772,0.029087127700133112
100777,0.022680523987209843
100791,0.012649338163709667
100792,0.006730746794391675
100797,0.0364393859485615
100823,0.03024495467150537
100826,0.02385716489147098
100830,0.026511879188617932
100836,0.17761291530652043
100872,0.08501361827870738
100910,0.038842523859685577
100913,0.07316575931438209
100918,0.018904191693133298
100931,0.007040110316947102
100952,0.031854128497291266
100953,0.018909558925930336
100965,0.14387416598483183
100970,0.022680701388832884
100982,0.19400405328512624
100983,0.316320192251095
100984,0.07059700119932971
100987,0.026896575563077237
100997,0.05306383833497329
100998,0.25341266010740165
101002,0.036211918141444435
101005,0.11573341299395151
101008,0.4300868733738058
101020,0.03860015050105411
101021,0.07713283603279517
101024,0.03427101059603021
101025,0.2873644033543046
101026,0.049629357488295806
101031,0.011299881151050954
101041,0.013906851335029304
101051,0.004832771043828755
101055,0.08797047840667187
101056,0.28216044964257164
101057,0.01914517693695799
101064,0.01831880507534617
101079,0.059292330754116315
101087,0.010217232088862126
101090,0.029372905039522827
101092,0.08276787364227335
101097,0.13595104591728405
101099,0.018936976251642926
101107,0.13547531770102425
101118,0.022253873108800275
101125,0.09547790301568301
101126,0.008199776675692542
101128,0.0069564272666574455
101136,0.03875435554851625
101140,0.1426969491705763
101149,0.06606568716289493
101160,0.12914324288575438
101169,0.18115634165742633
101181,0.041656803266081927
101186,0.006618151834369474
101190,0.025941948599279813
101193,0.10312753751381148
101194,0.1295598208813058
101198,0.19618973192597433
101200,0.016189565157245924
101204,0.016198248598653726
101211,0.08462200352592869
101213,0.03875960010327499
101223,0.021589922555037167
101225,0.10211222159017194
101237,0.04157415110599577
101243,0.06392824724882826
101244,0.0886907071858924
101258,0.018340349399851196
101259,0.10864138304855137
101268,0.13250951772352487
101269,0.02027177759307145
101271,0.02341274546565133
101279,0.03292530638785511
101281,0.15693555081537214
101287,0.029808593126804183
101292,0.02768701437122933
101294,0.02810907485284765
101296,0.11369660846202514
101297,0.015247343383585809
101299,0.020335544972326654
101301,0.03363631214682381
101305,0.07225455839785863
101308,0.21225850583787176
101318,0.008990361281544037
101327,0.23936676649780966
101329,0.009367377416817698
101332,0.05505947151260156
101337,0.028236288015526724
101343,0.02057906626241891
101345,0.02160656604959172
101346,0.01474625539958574
101353,0.01995938393040121
101354,0.12960803735045764
101355,0.1361976266738999
101356,0.01877625951028693
101362,0.055364312250223244
101363,0.5092008444805332
101365,0.019679147063753455
101366,0.049094916717563886
101367,0.24554893973837263
101368,0.008092479272003641
101374,0.13089356365751104
101380,0.011720353772067912
101383,0.03805005803952289
101398,0.016324143253635834
101399,0.17046707037819278
101401,0.23741495386796346
101412,0.06530910845676917
101426,0.08894815577081272
101427,0.29147631683918446
101428,0.18622546300306542
101429,0.18594320650265303
101434,0.016429712314845805
101440,0.2355419656562414
101448,0.053718680013190606
101449,0.059851455683805746
101465,0.0318414689658592
101467,0.0213931740375523
101472,0.06955072747204906
101478,0.16606472357671898
101497,0.06097003591624657
101504,0.0336378494578454
101547,0.013228686408940218
101548,0.07610477862134726
101555,0.05168287183170017
101570,0.00913010834860722
101572,0.032859830592572324
101578,0.045122301791494665
101580,0.12555729622008777
101588,0.1053867886339167
101602,0.03827546931282693
101610,0.10982052335143536
101614,0.023107228877658308
101616,0.014527382548698946
101643,0.13213283486088695
101644,0.05115505996250951
101649,0.026678957873360176
101650,0.051444407426685816
101665,0.013330425471319065
101667,0.10243909905753348
101669,0.06483200320217253
101674,0.10187736130682142
101675,0.0069384650247493445
101678,0.10162229963356625
101682,0.00988325747798556
101686,0.02347524452562766
101697,0.2451408903231692
101700,0.38611549698531344
101711,0.021228597230071675
101714,0.03819005909672761
101715,0.29360508139506447
101728,0.02619764344821867
101732,0.06163008136370665
101757,0.10267080149934797
101758,0.027859535442200774
101759,0.060792216658199005
101762,0.01904180658028847
101764,0.058134790422983085
101780,0.17095416399500551
101784,0.013530237514482204
101789,0.012746575236217762
101816,0.0579255313428364
101819,0.06065970209298979
101827,0.006954329449792008
101863,0.055927598354702734
101867,0.03513477287944834
101870,0.012396942497823388
101873,0.2152238481045924
101878,0.06543844861050213
101879,0.07721459344011355
101880,0.01990521067991162
101887,0.033903355504342175
101897,0.016209843097140457
101901,0.0644157117569162
101903,0.22226320573542635
101920,0.041365856804821625
101921,0.014461593053815686
101922,0.07977191719900346
101961,0.08595611175205983
101962,0.007456493159531553
101971,0.041830679318526194
101976,0.4160844203481767
102002,0.09584817920794159
102005,0.023520161559099036
102007,0.33387579797402256
102017,0.01394467802296194
102019,0.18489771763881696
102029,0.014896064004533168
102051,0.14977830789087096
102052,0.0063756681519077435
102054,0.01961045419248842
102062,0.050388759987210416
102067,0.14134032187291984
102068,0.1293618541554045
102070,0.06251861020379752
102090,0.0772157815470329
102092,0.0373021511378387
102099,0.08919571687866104
102100,0.030639668860590587
102112,0.12146296818621276
102113,0.01918848491578242
102122,0.22119935054856305
102123,0.038946313129099804
102125,0.023362755794627987
102126,0.25214927970511186
102146,0.015529983319833924
102147,0.05967269497060129
102151,0.0553570625815719
102158,0.16559357225848753
102159,0.02073053975055279
102162,0.023219173415295155
102165,0.03589694102951846
102166,0.018931017581148492
102174,0.007124034005025011
102193,0.15549838330353213
102198,0.03105438882862837
102205,0.16310497188061707
102206,0.010479749285096436
102218,0.023040147665688515
102221,0.023645030616212617
102230,0.07006785528917871
102238,0.01566148075841232
102248,0.029497883686468364
102252,0.24304998256474614
102259,0.06799939965887541
102262,0.0959030386049746
102273,0.03249479439139218
102286,0.19211449227874322
102293,0.006663489004295364
102294,0.0276296650656154
102296,0.054612670201693525
102298,0.11055695317171844
